date,countyfips,county,state,gps_retail_and_recreation,gps_grocery_and_pharmacy,gps_parks,gps_transit_stations,gps_workplaces,gps_residential,gps_away_from_home
2020-02-27,09009,New Haven,CT,4.1,0.1,21.3,7,2.4,-0.6,1
2020-02-27,34003,Bergen,NJ,0,0.3,36.6,3.1,2,-0.1,0.4
2020-02-27,34017,Hudson,NJ,3.1,-1.6,14,4.4,2.1,0,0.3
2020-02-27,34025,Monmouth,NJ,4.7,-2.6,31.7,4.7,2.6,0,0.3
2020-02-27,34027,Morris,NJ,1.4,0.6,27.1,0,2.3,-0.4,0.8
2020-02-27,36059,Nassau,NY,1.4,-1,16.7,-11.7,0.9,-0.1,0.5
2020-02-27,36103,Suffolk,NY,0.9,-0.3,27.6,-0.3,0.9,0,0.4
2020-02-27,36119,Westchester,NY,2,-4.1,22.4,0.9,0.1,0,0.3
2020-02-28,09001,Fairfield,CT,2.1,-0.6,29.9,4.4,2.3,-0.4,0.7
2020-02-28,09003,Hartford,CT,6,-0.1,33.4,5.4,2.3,-0.4,0.7
2020-02-28,09005,Litchfield,CT,5.1,-1.4,30.7,NA,2.6,-0.3,0.5
2020-02-28,09009,New Haven,CT,4.9,1.1,22.3,7.1,3,-0.9,1.3
2020-02-28,34003,Bergen,NJ,0.1,0.9,36.7,3.3,2.6,-0.3,0.5
2020-02-28,34017,Hudson,NJ,3.6,-0.9,14.4,4.6,2.4,-0.1,0.4
2020-02-28,34025,Monmouth,NJ,5,-1.7,33.3,4.6,2.6,-0.1,0.4
2020-02-28,34027,Morris,NJ,1.4,0.9,27.4,0.7,2.4,-0.6,1
2020-02-28,36059,Nassau,NY,1.6,-0.3,18.7,-9.7,3.4,-0.6,1
2020-02-28,36103,Suffolk,NY,0.9,0.3,27.7,0.7,3,-0.4,0.8
2020-02-28,36119,Westchester,NY,2.3,-3.6,23.6,1.4,2.4,-0.4,0.7
2020-02-29,09001,Fairfield,CT,2.1,-0.4,22,3.9,2,-0.4,0.7
2020-02-29,09003,Hartford,CT,6.1,0,25,5.3,2.3,-0.6,1
2020-02-29,09005,Litchfield,CT,4,-1.3,20.1,NA,2.1,-0.3,0.5
2020-02-29,09009,New Haven,CT,5.3,1.7,17.3,6.1,2.9,-0.9,1.3
2020-02-29,34003,Bergen,NJ,0.1,1.1,26.7,2.4,2.9,-0.3,0.5
2020-02-29,34017,Hudson,NJ,3.6,-0.9,8.6,2.7,2.1,-0.1,0.4
2020-02-29,34025,Monmouth,NJ,4.7,-1.7,24.6,3.3,2.6,-0.3,0.7
2020-02-29,34027,Morris,NJ,1.3,1,19.1,0.3,2.4,-0.4,0.7
2020-02-29,36059,Nassau,NY,2.1,0.4,15,-8.9,3.7,-0.4,0.7
2020-02-29,36103,Suffolk,NY,1,0.6,19.9,0.1,3.3,-0.3,0.5
2020-02-29,36119,Westchester,NY,2.6,-3.4,17.4,0.6,2.6,-0.4,0.7
2020-03-01,09001,Fairfield,CT,2.3,0.1,13,2.7,2,-0.4,0.7
2020-03-01,09003,Hartford,CT,7.1,0.6,11.7,4.9,2.3,-0.6,1
2020-03-01,09005,Litchfield,CT,2.3,-0.6,8.7,NA,2.7,-0.3,0.5
2020-03-01,09009,New Haven,CT,6,3,9.6,6.1,2.9,-0.9,1.3
2020-03-01,34003,Bergen,NJ,0.1,1.4,13.4,1.9,2.9,-0.1,0.2
2020-03-01,34017,Hudson,NJ,4,-0.3,-1,0.7,2.3,0,0.1
2020-03-01,34025,Monmouth,NJ,4.7,-1.1,11.1,4.4,2.6,-0.3,0.7
2020-03-01,34027,Morris,NJ,1.4,1.7,9.6,-1,2.3,-0.3,0.4
2020-03-01,36059,Nassau,NY,2.6,1.1,6,-7.4,3.6,-0.3,0.4
2020-03-01,36103,Suffolk,NY,1,1,8.1,-0.1,3.7,-0.1,0.2
2020-03-01,36119,Westchester,NY,2.7,-3,7.4,0.3,2.6,-0.3,0.4
2020-03-02,09001,Fairfield,CT,2.6,1,12,2.9,2,-0.4,0.7
2020-03-02,09003,Hartford,CT,7.9,1.3,8,4.4,2.4,-0.6,1
2020-03-02,09005,Litchfield,CT,1.7,-0.6,6.1,NA,2.9,-0.4,0.7
2020-03-02,09009,New Haven,CT,6.9,4.6,8.4,6.4,2.7,-0.9,1.3
2020-03-02,34003,Bergen,NJ,0.7,2.1,12.7,1.6,2.9,-0.1,0.2
2020-03-02,34017,Hudson,NJ,5,1.1,-0.6,0.9,2.3,0,0.1
2020-03-02,34025,Monmouth,NJ,5.4,-0.7,13.6,4.7,2.7,-0.4,0.8
2020-03-02,34027,Morris,NJ,1.9,2,8.4,-0.9,2.3,-0.3,0.4
2020-03-02,36059,Nassau,NY,3.1,2,4.9,-6.3,3.7,-0.3,0.4
2020-03-02,36103,Suffolk,NY,1.4,1.7,6,0,3.7,-0.3,0.4
2020-03-02,36119,Westchester,NY,3.4,-2.3,7,0.1,2.6,-0.3,0.4
2020-03-03,09001,Fairfield,CT,3.1,2.4,14.3,3,2,-0.6,0.9
2020-03-03,09003,Hartford,CT,8.4,3,10.3,4.9,2.4,-0.7,1.1
2020-03-03,09005,Litchfield,CT,2.6,1.4,7.4,NA,3.1,-0.6,0.9
2020-03-03,09009,New Haven,CT,8.1,6.3,10,8.3,2.7,-1,1.4
2020-03-03,34003,Bergen,NJ,1,3.4,15.6,1.7,2.9,-0.1,0.2
2020-03-03,34017,Hudson,NJ,5.9,2.9,0.1,1.4,2.3,0,0.1
2020-03-03,34025,Monmouth,NJ,6.3,0.3,16.7,4.9,2.9,-0.6,1
2020-03-03,34027,Morris,NJ,2.3,2.9,8.9,-0.3,2.3,-0.3,0.4
2020-03-03,36059,Nassau,NY,3.7,3,5,-4.7,3.7,-0.3,0.4
2020-03-03,36103,Suffolk,NY,1.9,2.4,8.6,0.6,3.7,-0.3,0.4
2020-03-03,36119,Westchester,NY,4.3,-1.1,8.9,0.1,2.6,-0.3,0.4
2020-03-04,09001,Fairfield,CT,3.4,3.4,18.4,2.6,2.1,-0.7,1
2020-03-04,09003,Hartford,CT,8.4,4,13.6,5.1,2.6,-0.9,1.3
2020-03-04,09005,Litchfield,CT,2.7,2.9,11.1,NA,3.3,-0.6,0.9
2020-03-04,09009,New Haven,CT,8.4,7.3,12,9.3,2.7,-1,1.4
2020-03-04,34003,Bergen,NJ,1.6,4.6,21,1.7,2.9,-0.1,0.2
2020-03-04,34017,Hudson,NJ,6.1,4.1,4.6,1.4,2.1,0,0.1
2020-03-04,34025,Monmouth,NJ,7,0.9,23.7,5.4,3,-0.7,1.1
2020-03-04,34027,Morris,NJ,3,3.9,11.7,-0,2.3,-0.3,0.4
2020-03-04,36059,Nassau,NY,4.3,3.7,8.6,-3.9,3.6,-0.4,0.6
2020-03-04,36103,Suffolk,NY,2.4,3.1,13.3,1.3,3.9,-0.4,0.6
2020-03-04,36119,Westchester,NY,5,0,13.4,0.1,2.4,-0.4,0.6
2020-03-05,09001,Fairfield,CT,4,4.6,21.7,2.6,2.1,-0.9,1.1
2020-03-05,09003,Hartford,CT,8.9,5.1,17.9,5.1,2.7,-1,1.4
2020-03-05,09005,Litchfield,CT,3.3,4.4,17.9,NA,3.4,-0.7,1
2020-03-05,09009,New Haven,CT,8.9,8.1,15.3,10,2.7,-1.1,1.5
2020-03-05,34003,Bergen,NJ,2.1,6.7,27,2.1,2.7,-0.1,0.2
2020-03-05,34017,Hudson,NJ,7,6.1,9.4,1.9,2,0,0.1
2020-03-05,34025,Monmouth,NJ,7.7,1.6,29.6,5,3,-0.9,1.3
2020-03-05,34027,Morris,NJ,3.6,5.1,16.3,1,2.3,-0.4,0.6
2020-03-05,36059,Nassau,NY,4.9,4.6,12.6,-3.4,3.6,-0.4,0.6
2020-03-05,36103,Suffolk,NY,3,3.9,18.7,1.6,4,-0.6,0.7
2020-03-05,36119,Westchester,NY,5.6,1.3,16.4,0,2.3,-0.4,0.6
2020-03-06,09001,Fairfield,CT,3.9,5,21.3,2.3,1.9,-0.7,1
2020-03-06,09003,Hartford,CT,8.3,5.6,18.4,4.6,2.7,-1,1.4
2020-03-06,09005,Litchfield,CT,3.7,4.7,16.7,NA,3.3,-0.6,0.9
2020-03-06,09009,New Haven,CT,8.6,8,15.3,10.7,2.3,-0.9,1.3
2020-03-06,34003,Bergen,NJ,1.4,7.1,26.6,2.3,2.6,0.1,-0
2020-03-06,34017,Hudson,NJ,6.3,5.9,8.3,1.3,1.7,0.3,-0.2
2020-03-06,34025,Monmouth,NJ,7,1,27.7,3.9,2.9,-0.6,1
2020-03-06,34027,Morris,NJ,3.4,5.7,15.7,-0,2.1,-0.3,0.4
2020-03-06,36059,Nassau,NY,4.6,5,11.4,-4.1,3.4,-0.3,0.4
2020-03-06,36103,Suffolk,NY,3,4.3,19,1.3,4,-0.6,0.7
2020-03-06,36119,Westchester,NY,4.9,1.4,15.9,-0.6,1.9,-0.1,0.3
2020-03-07,09001,Fairfield,CT,4,6,25.1,1.6,2,-0.7,1
2020-03-07,09003,Hartford,CT,8.1,6.4,22,4.6,2.7,-0.9,1.1
2020-03-07,09005,Litchfield,CT,4.4,5.9,19.4,NA,3.4,-0.6,0.9
2020-03-07,09009,New Haven,CT,8.6,8.6,18.3,12.3,2.1,-0.7,1
2020-03-07,34003,Bergen,NJ,1.3,8.1,33.7,3.4,2.7,0.3,-0.3
2020-03-07,34017,Hudson,NJ,6.9,7.3,11.7,1.9,2,0.3,-0.2
2020-03-07,34025,Monmouth,NJ,7.6,1.9,33.9,4.6,3.1,-0.6,1
2020-03-07,34027,Morris,NJ,3.7,7.1,22.3,1.1,2.6,-0.3,0.4
2020-03-07,36059,Nassau,NY,4.4,5.4,12.1,-4.4,3.6,-0.3,0.4
2020-03-07,36103,Suffolk,NY,3.3,4.9,22.7,1.6,4.1,-0.6,0.7
2020-03-07,36119,Westchester,NY,4.6,1.9,19.6,-0.6,2,0,0.1
2020-03-08,09001,Fairfield,CT,3.9,5.9,33.4,1.3,1.7,-0.6,0.7
2020-03-08,09003,Hartford,CT,7.1,6.4,33.4,4.4,2.6,-0.9,1.1
2020-03-08,09005,Litchfield,CT,5.4,6.3,28.9,NA,3.1,-0.6,0.9
2020-03-08,09009,New Haven,CT,8.1,7.7,24.9,12.6,1.9,-0.6,0.7
2020-03-08,34003,Bergen,NJ,1,8.3,47.6,3.1,2.1,0.4,-0.6
2020-03-08,34017,Hudson,NJ,7.1,7.7,21.1,2.4,1.7,0.3,-0.2
2020-03-08,34025,Monmouth,NJ,8.1,2,50,4.6,3,-0.6,1
2020-03-08,34027,Morris,NJ,3.6,6.9,33.9,2.3,2.7,-0.3,0.4
2020-03-08,36059,Nassau,NY,4,5.6,20.7,-5.4,3.4,-0.1,0.2
2020-03-08,36103,Suffolk,NY,3.4,5.1,32.3,1.9,3.9,-0.6,0.7
2020-03-08,36119,Westchester,NY,3.9,1.4,30.4,-0.6,1.7,0.1,-0.2
2020-03-09,09001,Fairfield,CT,4,5.9,43.1,0.6,1.4,-0.4,0.6
2020-03-09,09003,Hartford,CT,6.9,6.6,45,4,2.3,-0.9,1.1
2020-03-09,09005,Litchfield,CT,6.6,7.4,29.2,NA,2.9,-0.6,0.9
2020-03-09,09009,New Haven,CT,8.4,7.3,31.6,13.3,1.6,-0.6,0.7
2020-03-09,34003,Bergen,NJ,1,8.9,58.4,2.6,1.6,0.6,-0.7
2020-03-09,34017,Hudson,NJ,7.6,8.1,30.7,1.9,1.1,0.4,-0.3
2020-03-09,34025,Monmouth,NJ,8.7,2.6,61.4,4.4,2.7,-0.4,0.8
2020-03-09,34027,Morris,NJ,4,7.6,41.9,1.6,2.4,-0.1,0.3
2020-03-09,36059,Nassau,NY,4.1,6.1,29.9,-5.7,3,0,-0
2020-03-09,36103,Suffolk,NY,3.6,5.6,43.1,1.6,3.7,-0.4,0.6
2020-03-09,36119,Westchester,NY,3.7,1.4,39.1,-1.6,1,0.4,-0.6
2020-03-10,09001,Fairfield,CT,4,5.9,44.6,-0.6,1.1,-0.1,0.3
2020-03-10,09003,Hartford,CT,6.4,6.4,46.1,3.6,2.1,-0.7,1
2020-03-10,09005,Litchfield,CT,6.6,7.3,30.8,NA,2.6,-0.4,0.7
2020-03-10,09009,New Haven,CT,7.7,7,32.1,12.7,1.3,-0.4,0.6
2020-03-10,34003,Bergen,NJ,1,9.7,62,1.1,0.7,1,-1.2
2020-03-10,34017,Hudson,NJ,7.7,9.3,35,-0,0.1,0.9,-0.8
2020-03-10,34025,Monmouth,NJ,8.9,3.1,66.1,4.3,2,-0.3,0.7
2020-03-10,34027,Morris,NJ,4.6,8.9,45.4,0.3,1.9,0,0.1
2020-03-10,36059,Nassau,NY,3.9,6.9,32.7,-6.6,2.3,0.3,-0.3
2020-03-10,36103,Suffolk,NY,3.7,6.3,45.3,0.7,3.6,-0.3,0.4
2020-03-10,36119,Westchester,NY,3.1,1.6,41.6,-2.9,0.1,0.7,-0.9
2020-03-11,09001,Fairfield,CT,3.9,6.3,45.4,-1.9,0.4,0.1,-0
2020-03-11,09003,Hartford,CT,6.1,7.1,47,2.6,1.9,-0.6,0.9
2020-03-11,09005,Litchfield,CT,6.3,7.9,32.5,NA,2.1,-0.3,0.6
2020-03-11,09009,New Haven,CT,7.4,7.6,33.1,11.9,0.9,-0.3,0.4
2020-03-11,34003,Bergen,NJ,0.7,10.9,65.1,-0.4,-0.1,1.4,-1.6
2020-03-11,34017,Hudson,NJ,8,10.4,37.4,-2,-1.3,1.4,-1.4
2020-03-11,34025,Monmouth,NJ,9,4,67,2.6,1.4,0,0.4
2020-03-11,34027,Morris,NJ,4.7,9.9,47.3,-1.4,1.3,0.3,-0.2
2020-03-11,36059,Nassau,NY,3.6,7.4,34.9,-8,1.6,0.7,-0.8
2020-03-11,36103,Suffolk,NY,3.6,6.9,47.7,-0.4,3.3,-0.1,0.3
2020-03-11,36119,Westchester,NY,2.3,1.4,42.3,-4.7,-1,1.3,-1.5
2020-03-12,09001,Fairfield,CT,3.3,10.1,41.4,-4.4,-1,0.9,-0.8
2020-03-12,09003,Hartford,CT,6,11,44.3,1.3,1.4,-0.3,0.6
2020-03-12,09005,Litchfield,CT,6.1,11.4,28.8,NA,1.4,0,0.3
2020-03-12,09009,New Haven,CT,7.3,11.4,30.9,9.6,0.1,0,0.1
2020-03-12,34003,Bergen,NJ,0.4,14.3,62,-2.9,-1.4,2.1,-2.4
2020-03-12,34017,Hudson,NJ,7.7,14,34.4,-5.4,-3,2.1,-2.1
2020-03-12,34025,Monmouth,NJ,9,6.6,62.3,0.4,0.4,0.6,-0.2
2020-03-12,34027,Morris,NJ,5,13.7,44.1,-4.3,0.3,0.9,-0.8
2020-03-12,36059,Nassau,NY,3.3,10.7,31.6,-10.4,0.4,1.1,-1.2
2020-03-12,36103,Suffolk,NY,3.4,9.9,44.6,-2.7,2.7,0.1,-0
2020-03-12,36119,Westchester,NY,1.6,3.1,40.3,-7.6,-2.7,2,-2.2
2020-03-13,09001,Fairfield,CT,2,13.6,44.9,-8,-3.9,2.1,-2
2020-03-13,09003,Hartford,CT,5.3,15.4,44.1,-1,0,0.4,-0.1
2020-03-13,09005,Litchfield,CT,5.9,17,29.8,NA,-0.4,0.7,-0.4
2020-03-13,09009,New Haven,CT,6.3,15.3,30.9,6.3,-1.9,0.9,-0.7
2020-03-13,34003,Bergen,NJ,0.4,19.4,68.7,-5.6,-3.6,3,-3.2
2020-03-13,34017,Hudson,NJ,8.1,19.4,38.7,-8.6,-5.4,2.9,-2.8
2020-03-13,34025,Monmouth,NJ,9.4,10.4,70.4,-1.7,-1,1.1,-0.8
2020-03-13,34027,Morris,NJ,4.9,18.7,48.7,-6.3,-1.6,1.7,-1.6
2020-03-13,36059,Nassau,NY,3,15.1,35.9,-13.1,-1.4,1.9,-1.9
2020-03-13,36103,Suffolk,NY,3.1,13.4,50.3,-5.6,1.4,0.9,-0.7
2020-03-13,36119,Westchester,NY,1.1,6.4,44.1,-10.7,-5,3,-3.2
2020-03-14,09001,Fairfield,CT,-0.9,14.4,54,-10.9,-4.9,2.9,-3.3
2020-03-14,09003,Hartford,CT,2.7,17,50.6,-3.3,-0.6,1,-1.1
2020-03-14,09005,Litchfield,CT,4.1,19.1,40.4,NA,-1,1.4,-1.7
2020-03-14,09009,New Haven,CT,3.7,16.4,34.9,2.6,-2.6,1.4,-1.7
2020-03-14,34003,Bergen,NJ,-2.4,20.9,76.3,-8.1,-5.1,3.9,-4.7
2020-03-14,34017,Hudson,NJ,5.7,20.7,40.3,-12.3,-6.6,3.6,-4
2020-03-14,34025,Monmouth,NJ,6.9,11.3,83.7,-5,-2,2,-2.3
2020-03-14,34027,Morris,NJ,2.1,19.6,56,-9.3,-3,2.4,-2.9
2020-03-14,36059,Nassau,NY,0.9,17.4,44.1,-15.9,-2.4,2.6,-3.1
2020-03-14,36103,Suffolk,NY,1.3,15,63.3,-9.1,0.9,1.4,-1.7
2020-03-14,36119,Westchester,NY,-1.1,8,51.9,-13.3,-6,3.7,-4.4
2020-03-15,09001,Fairfield,CT,-4.1,14.3,54.4,-15.6,-6.3,3.7,-5
2020-03-15,09003,Hartford,CT,-0.3,17.1,49.6,-6.9,-1.7,1.7,-2.6
2020-03-15,09005,Litchfield,CT,1.7,19,42.1,NA,-2.3,2.1,-3.1
2020-03-15,09009,New Haven,CT,0.7,16.6,34.4,-2.1,-3.7,2,-2.9
2020-03-15,34003,Bergen,NJ,-6.3,20.9,69.9,-12,-7,4.9,-6.7
2020-03-15,34017,Hudson,NJ,1.6,20.4,33.6,-17.6,-8.3,4.4,-5.8
2020-03-15,34025,Monmouth,NJ,3,11.6,77.7,-10.1,-3.3,3,-4.3
2020-03-15,34027,Morris,NJ,-1.4,19.6,54.9,-12.3,-4.6,3.3,-4.6
2020-03-15,36059,Nassau,NY,-2,18.4,42.6,-18.9,-3.7,3.3,-4.6
2020-03-15,36103,Suffolk,NY,-1.1,15.6,65.9,-13.1,-0.3,2,-2.9
2020-03-15,36119,Westchester,NY,-4,8.7,50.4,-17,-7.6,4.4,-5.9
2020-03-16,09001,Fairfield,CT,-6.6,16.4,41.1,-20,-10.6,5.4,-7
2020-03-16,09003,Hartford,CT,-2.6,19.4,36.1,-10.3,-5.3,3.1,-4.3
2020-03-16,09005,Litchfield,CT,0.9,22.6,43.3,NA,-5.3,3.3,-4.5
2020-03-16,09009,New Haven,CT,-1.4,19,24.9,-6,-7,3.3,-4.4
2020-03-16,34003,Bergen,NJ,-9.7,22.4,52.6,-17,-11.6,7,-9.3
2020-03-16,34017,Hudson,NJ,-2.6,21.1,15.3,-24.1,-13.3,6.4,-8.2
2020-03-16,34025,Monmouth,NJ,0.3,13.1,58,-15,-7.3,4.7,-6.3
2020-03-16,34027,Morris,NJ,-4.1,21.7,43.1,-16.7,-9.3,5.3,-7
2020-03-16,36059,Nassau,NY,-4.1,21,30.6,-23.7,-7.9,5.1,-6.8
2020-03-16,36103,Suffolk,NY,-2.9,18,55.3,-17.6,-3.6,3.3,-4.4
2020-03-16,36119,Westchester,NY,-6.4,11,39,-21.9,-11.9,6.1,-7.9
2020-03-17,09001,Fairfield,CT,-11,16.4,37.3,-24.6,-15.9,7.7,-9.3
2020-03-17,09003,Hartford,CT,-7.3,19.1,29.7,-14.9,-9.9,5.1,-6.2
2020-03-17,09005,Litchfield,CT,-3.3,22.4,39.9,NA,-9.1,5,-6.2
2020-03-17,09009,New Haven,CT,-5.6,18.9,20.1,-10.6,-11.3,5.1,-6.2
2020-03-17,34003,Bergen,NJ,-14.6,22,48.6,-22.1,-17,9.6,-11.8
2020-03-17,34017,Hudson,NJ,-7.6,20.7,8.3,-30.9,-18.9,8.9,-10.5
2020-03-17,34025,Monmouth,NJ,-4.4,12,56,-20.7,-12.1,7,-8.6
2020-03-17,34027,Morris,NJ,-9.3,20.7,38.6,-21.7,-15.1,8,-9.6
2020-03-17,36059,Nassau,NY,-8,21.9,27.3,-29.4,-12.4,7.3,-8.9
2020-03-17,36103,Suffolk,NY,-6.6,18.4,53.4,-23,-7.9,5.1,-6.2
2020-03-17,36119,Westchester,NY,-10,11.9,35.9,-27.1,-16.9,8.4,-10.2
2020-03-18,09001,Fairfield,CT,-15.7,15.3,39.4,-29,-20.9,9.9,-11.7
2020-03-18,09003,Hartford,CT,-12,18.4,32.3,-18.6,-14.7,7.1,-8.5
2020-03-18,09005,Litchfield,CT,-6.7,21.7,50.7,NA,-13.1,6.6,-7.9
2020-03-18,09009,New Haven,CT,-10,17.9,19.6,-14.6,-15.7,7,-8.3
2020-03-18,34003,Bergen,NJ,-20.1,20.1,48.6,-27,-22.9,12.3,-14.8
2020-03-18,34017,Hudson,NJ,-13.1,19.3,2.1,-37.3,-24.4,11.3,-13.3
2020-03-18,34025,Monmouth,NJ,-10,10.1,62,-25.7,-17.7,9.4,-11.3
2020-03-18,34027,Morris,NJ,-15,18.9,38,-26.6,-21.4,10.7,-12.7
2020-03-18,36059,Nassau,NY,-12.3,21.9,30.3,-34.4,-17.4,9.6,-11.5
2020-03-18,36103,Suffolk,NY,-10.6,18.1,61.6,-28,-12.4,7.1,-8.5
2020-03-18,36119,Westchester,NY,-14,12,38.7,-31.9,-21.7,10.6,-12.6
2020-03-19,09001,Fairfield,CT,-20.9,10.4,39.1,-33.6,-25.7,12.1,-14
2020-03-19,09003,Hartford,CT,-17.9,13.9,27.1,-23.7,-19.9,9.4,-10.8
2020-03-19,09005,Litchfield,CT,-11.4,17.6,51,NA,-17.4,8.7,-10.1
2020-03-19,09009,New Haven,CT,-15.6,13.1,15.3,-18.4,-20.4,9.3,-10.6
2020-03-19,34003,Bergen,NJ,-26.4,14.4,46,-32.3,-28.7,15.1,-17.7
2020-03-19,34017,Hudson,NJ,-19.1,14,-2.3,-43.3,-30.1,14,-16
2020-03-19,34025,Monmouth,NJ,-16.3,5.9,63.4,-30.7,-23.1,12,-13.9
2020-03-19,34027,Morris,NJ,-21.7,13.1,34.9,-31.7,-27.7,13.9,-15.8
2020-03-19,36059,Nassau,NY,-17.7,18.1,30,-39.7,-22.7,12.3,-14.2
2020-03-19,36103,Suffolk,NY,-15.6,14.7,61.6,-33.1,-17.4,9.6,-10.9
2020-03-19,36119,Westchester,NY,-19.1,9.3,38.1,-36.4,-26.6,13,-15
2020-03-20,09001,Fairfield,CT,-24.6,7.7,40.1,-37.3,-29,13.7,-15.5
2020-03-20,09003,Hartford,CT,-22.1,11.1,28,-27.3,-24,11.3,-12.6
2020-03-20,09005,Litchfield,CT,-15,14.6,56.3,NA,-20.3,10.3,-11.6
2020-03-20,09009,New Haven,CT,-19.3,10.9,14.9,-21.1,-23.6,10.7,-12
2020-03-20,34003,Bergen,NJ,-32.1,9.4,48.4,-36.3,-33.9,17.6,-20
2020-03-20,34017,Hudson,NJ,-24.1,10.1,-4.6,-47.9,-35,16.4,-18.3
2020-03-20,34025,Monmouth,NJ,-21.4,3,75.9,-34.1,-28.3,14.1,-16
2020-03-20,34027,Morris,NJ,-27.1,8.1,35.1,-35.4,-33.1,16.4,-18.3
2020-03-20,36059,Nassau,NY,-22.3,15.4,32,-43.3,-27.6,14.6,-16.4
2020-03-20,36103,Suffolk,NY,-19.4,12.4,65.7,-37.4,-21.7,11.6,-12.8
2020-03-20,36119,Westchester,NY,-23,7.7,40.3,-39.7,-30.7,14.9,-16.8
2020-03-21,09001,Fairfield,CT,-28.7,5.9,36.9,-41.3,-32.4,15,-17.7
2020-03-21,09003,Hartford,CT,-26.7,9.1,31.1,-31.1,-27.3,12.4,-14.6
2020-03-21,09005,Litchfield,CT,-19,12.1,49.4,NA,-23.1,11.1,-13.1
2020-03-21,09009,New Haven,CT,-23.6,8.9,14.3,-24.7,-26.6,11.9,-14
2020-03-21,34003,Bergen,NJ,-37.3,5.6,43.4,-40.7,-38.4,19.1,-22.8
2020-03-21,34017,Hudson,NJ,-29.3,7.4,-12.4,-52.7,-39.7,18,-21.1
2020-03-21,34025,Monmouth,NJ,-26.9,1.3,72,-37.7,-32.4,15.6,-18.5
2020-03-21,34027,Morris,NJ,-32.1,5.4,33.1,-39.3,-37.3,18,-21.1
2020-03-21,36059,Nassau,NY,-27.4,12.4,29,-47,-31.6,16,-18.9
2020-03-21,36103,Suffolk,NY,-24,9.9,68,-41.6,-25.1,12.9,-15.1
2020-03-21,36119,Westchester,NY,-27.4,5.7,38.3,-43.1,-34.4,16.1,-19
2020-03-22,09001,Fairfield,CT,-33,3.3,29,-45.9,-35.9,16,-19.8
2020-03-22,09003,Hartford,CT,-31.1,6.4,27.3,-35.1,-30.1,13.3,-16.3
2020-03-22,09005,Litchfield,CT,-22.9,9.3,50.7,NA,-25.4,11.9,-14.5
2020-03-22,09009,New Haven,CT,-28,6.3,10.1,-28.7,-29.4,12.9,-16
2020-03-22,34003,Bergen,NJ,-42.3,0.1,32.9,-45.1,-42.7,20.3,-25.1
2020-03-22,34017,Hudson,NJ,-35.1,2.4,-22.6,-58,-44.3,19.3,-23.7
2020-03-22,34025,Monmouth,NJ,-33.7,-3.9,59,-43.7,-37,16.9,-21.1
2020-03-22,34027,Morris,NJ,-38.1,-0.1,21.7,-43.7,-41.9,19.4,-24
2020-03-22,36059,Nassau,NY,-33,7.9,22.3,-51.1,-35.7,17.3,-21.5
2020-03-22,36103,Suffolk,NY,-29,6,61.3,-46.1,-28.7,14.1,-17.7
2020-03-22,36119,Westchester,NY,-32.6,2.4,30.9,-47.3,-37.7,17.3,-21.4
2020-03-23,09001,Fairfield,CT,-38.6,-3.7,19.3,-49.9,-39.1,17.9,-22
2020-03-23,09003,Hartford,CT,-36.9,-0.4,18,-39.3,-33.1,14.9,-18.2
2020-03-23,09005,Litchfield,CT,-29.6,0.6,38.6,NA,-28.4,13.6,-16.6
2020-03-23,09009,New Haven,CT,-33.9,-0.9,2.4,-33,-32.4,14.6,-18
2020-03-23,34003,Bergen,NJ,-48.1,-7.6,22.3,-49.6,-46.7,22.4,-27.7
2020-03-23,34017,Hudson,NJ,-40.9,-5.7,-28.9,-61.9,-48,21.4,-26.3
2020-03-23,34025,Monmouth,NJ,-41,-11.4,50.7,-48.9,-41.1,18.9,-23.4
2020-03-23,34027,Morris,NJ,-45,-8.9,12.9,-48,-46,21.7,-26.7
2020-03-23,36059,Nassau,NY,-40.3,-1,12.4,-55.7,-40.3,19.7,-24.4
2020-03-23,36103,Suffolk,NY,-35.6,-1.9,49.9,-51.3,-33.3,16.6,-20.6
2020-03-23,36119,Westchester,NY,-39.6,-5.6,20.9,-51.9,-41.7,19.6,-24.1
2020-03-24,09001,Fairfield,CT,-41,-7.3,22.1,-52.4,-41.4,18.7,-22.8
2020-03-24,09003,Hartford,CT,-39.3,-4,21.1,-41.7,-35.6,15.9,-19.1
2020-03-24,09005,Litchfield,CT,-31.7,-2.4,44,NA,-30.9,14.6,-17.6
2020-03-24,09009,New Haven,CT,-36.1,-4,5.6,-35,-34.7,15.6,-19
2020-03-24,34003,Bergen,NJ,-50.9,-11.3,28.1,-51.9,-49.7,23.6,-28.8
2020-03-24,34017,Hudson,NJ,-43.1,-9,-28,-63.9,-50.7,22.6,-27.4
2020-03-24,34025,Monmouth,NJ,-43.9,-14,60.4,-50.4,-44,19.9,-24.4
2020-03-24,34027,Morris,NJ,-48,-13.1,16.9,-50,-48.9,23,-27.9
2020-03-24,36059,Nassau,NY,-43.9,-5,18.1,-58.3,-43.9,21.3,-25.9
2020-03-24,36103,Suffolk,NY,-38.3,-5.3,61.6,-54,-36.7,18,-22
2020-03-24,36119,Westchester,NY,-43,-9.4,24.9,-54.3,-44.7,20.9,-25.3
2020-03-25,09001,Fairfield,CT,-43.9,-10.9,11.6,-55.1,-43.7,20,-24.3
2020-03-25,09003,Hartford,CT,-42.3,-7.9,11,-45,-37.7,17,-20.4
