countyfips,date,county,state,measure,pct
34027,2020-02-29,Morris,NJ,gps_transit_stations,0.3
34027,2020-02-29,Morris,NJ,gps_workplaces,2.4
34027,2020-02-29,Morris,NJ,gps_residential,-0.4
34027,2020-02-29,Morris,NJ,gps_away_from_home,0.7
36059,2020-02-29,Nassau,NY,gps_retail_and_recreation,2.1
36059,2020-02-29,Nassau,NY,gps_grocery_and_pharmacy,0.4
36059,2020-02-29,Nassau,NY,gps_parks,15
36059,2020-02-29,Nassau,NY,gps_transit_stations,-8.9
36059,2020-02-29,Nassau,NY,gps_workplaces,3.7
36059,2020-02-29,Nassau,NY,gps_residential,-0.4
36059,2020-02-29,Nassau,NY,gps_away_from_home,0.7
36103,2020-02-29,Suffolk,NY,gps_retail_and_recreation,1
36103,2020-02-29,Suffolk,NY,gps_grocery_and_pharmacy,0.6
36103,2020-02-29,Suffolk,NY,gps_parks,19.9
36103,2020-02-29,Suffolk,NY,gps_transit_stations,0.1
36103,2020-02-29,Suffolk,NY,gps_workplaces,3.3
36103,2020-02-29,Suffolk,NY,gps_residential,-0.3
36103,2020-02-29,Suffolk,NY,gps_away_from_home,0.5
36119,2020-02-29,Westchester,NY,gps_retail_and_recreation,2.6
36119,2020-02-29,Westchester,NY,gps_grocery_and_pharmacy,-3.4
36119,2020-02-29,Westchester,NY,gps_parks,17.4
36119,2020-02-29,Westchester,NY,gps_transit_stations,0.6
36119,2020-02-29,Westchester,NY,gps_workplaces,2.6
36119,2020-02-29,Westchester,NY,gps_residential,-0.4
36119,2020-02-29,Westchester,NY,gps_away_from_home,0.7
09001,2020-03-01,Fairfield,CT,gps_retail_and_recreation,2.3
09001,2020-03-01,Fairfield,CT,gps_grocery_and_pharmacy,0.1
09001,2020-03-01,Fairfield,CT,gps_parks,13
09001,2020-03-01,Fairfield,CT,gps_transit_stations,2.7
09001,2020-03-01,Fairfield,CT,gps_workplaces,2
09001,2020-03-01,Fairfield,CT,gps_residential,-0.4
09001,2020-03-01,Fairfield,CT,gps_away_from_home,0.7
09003,2020-03-01,Hartford,CT,gps_retail_and_recreation,7.1
09003,2020-03-01,Hartford,CT,gps_grocery_and_pharmacy,0.6
09003,2020-03-01,Hartford,CT,gps_parks,11.7
09003,2020-03-01,Hartford,CT,gps_transit_stations,4.9
09003,2020-03-01,Hartford,CT,gps_workplaces,2.3
09003,2020-03-01,Hartford,CT,gps_residential,-0.6
09003,2020-03-01,Hartford,CT,gps_away_from_home,1
09005,2020-03-01,Litchfield,CT,gps_retail_and_recreation,2.3
09005,2020-03-01,Litchfield,CT,gps_grocery_and_pharmacy,-0.6
09005,2020-03-01,Litchfield,CT,gps_parks,8.7
09005,2020-03-01,Litchfield,CT,gps_transit_stations,NA
09005,2020-03-01,Litchfield,CT,gps_workplaces,2.7
09005,2020-03-01,Litchfield,CT,gps_residential,-0.3
09005,2020-03-01,Litchfield,CT,gps_away_from_home,0.5
09009,2020-03-01,New Haven,CT,gps_retail_and_recreation,6
09009,2020-03-01,New Haven,CT,gps_grocery_and_pharmacy,3
09009,2020-03-01,New Haven,CT,gps_parks,9.6
09009,2020-03-01,New Haven,CT,gps_transit_stations,6.1
09009,2020-03-01,New Haven,CT,gps_workplaces,2.9
09009,2020-03-01,New Haven,CT,gps_residential,-0.9
09009,2020-03-01,New Haven,CT,gps_away_from_home,1.3
34003,2020-03-01,Bergen,NJ,gps_retail_and_recreation,0.1
34003,2020-03-01,Bergen,NJ,gps_grocery_and_pharmacy,1.4
34003,2020-03-01,Bergen,NJ,gps_parks,13.4
34003,2020-03-01,Bergen,NJ,gps_transit_stations,1.9
34003,2020-03-01,Bergen,NJ,gps_workplaces,2.9
34003,2020-03-01,Bergen,NJ,gps_residential,-0.1
34003,2020-03-01,Bergen,NJ,gps_away_from_home,0.2
34017,2020-03-01,Hudson,NJ,gps_retail_and_recreation,4
34017,2020-03-01,Hudson,NJ,gps_grocery_and_pharmacy,-0.3
34017,2020-03-01,Hudson,NJ,gps_parks,-1
34017,2020-03-01,Hudson,NJ,gps_transit_stations,0.7
34017,2020-03-01,Hudson,NJ,gps_workplaces,2.3
34017,2020-03-01,Hudson,NJ,gps_residential,0
34017,2020-03-01,Hudson,NJ,gps_away_from_home,0.1
34025,2020-03-01,Monmouth,NJ,gps_retail_and_recreation,4.7
34025,2020-03-01,Monmouth,NJ,gps_grocery_and_pharmacy,-1.1
34025,2020-03-01,Monmouth,NJ,gps_parks,11.1
34025,2020-03-01,Monmouth,NJ,gps_transit_stations,4.4
34025,2020-03-01,Monmouth,NJ,gps_workplaces,2.6
34025,2020-03-01,Monmouth,NJ,gps_residential,-0.3
34025,2020-03-01,Monmouth,NJ,gps_away_from_home,0.7
34027,2020-03-01,Morris,NJ,gps_retail_and_recreation,1.4
34027,2020-03-01,Morris,NJ,gps_grocery_and_pharmacy,1.7
34027,2020-03-01,Morris,NJ,gps_parks,9.6
34027,2020-03-01,Morris,NJ,gps_transit_stations,-1
34027,2020-03-01,Morris,NJ,gps_workplaces,2.3
34027,2020-03-01,Morris,NJ,gps_residential,-0.3
34027,2020-03-01,Morris,NJ,gps_away_from_home,0.4
36059,2020-03-01,Nassau,NY,gps_retail_and_recreation,2.6
36059,2020-03-01,Nassau,NY,gps_grocery_and_pharmacy,1.1
36059,2020-03-01,Nassau,NY,gps_parks,6
36059,2020-03-01,Nassau,NY,gps_transit_stations,-7.4
36059,2020-03-01,Nassau,NY,gps_workplaces,3.6
36059,2020-03-01,Nassau,NY,gps_residential,-0.3
36059,2020-03-01,Nassau,NY,gps_away_from_home,0.4
36103,2020-03-01,Suffolk,NY,gps_retail_and_recreation,1
36103,2020-03-01,Suffolk,NY,gps_grocery_and_pharmacy,1
36103,2020-03-01,Suffolk,NY,gps_parks,8.1
36103,2020-03-01,Suffolk,NY,gps_transit_stations,-0.1
36103,2020-03-01,Suffolk,NY,gps_workplaces,3.7
36103,2020-03-01,Suffolk,NY,gps_residential,-0.1
36103,2020-03-01,Suffolk,NY,gps_away_from_home,0.2
36119,2020-03-01,Westchester,NY,gps_retail_and_recreation,2.7
36119,2020-03-01,Westchester,NY,gps_grocery_and_pharmacy,-3
36119,2020-03-01,Westchester,NY,gps_parks,7.4
36119,2020-03-01,Westchester,NY,gps_transit_stations,0.3
36119,2020-03-01,Westchester,NY,gps_workplaces,2.6
36119,2020-03-01,Westchester,NY,gps_residential,-0.3
36119,2020-03-01,Westchester,NY,gps_away_from_home,0.4
09001,2020-03-02,Fairfield,CT,gps_retail_and_recreation,2.6
09001,2020-03-02,Fairfield,CT,gps_grocery_and_pharmacy,1
09001,2020-03-02,Fairfield,CT,gps_parks,12
09001,2020-03-02,Fairfield,CT,gps_transit_stations,2.9
09001,2020-03-02,Fairfield,CT,gps_workplaces,2
09001,2020-03-02,Fairfield,CT,gps_residential,-0.4
09001,2020-03-02,Fairfield,CT,gps_away_from_home,0.7
09003,2020-03-02,Hartford,CT,gps_retail_and_recreation,7.9
09003,2020-03-02,Hartford,CT,gps_grocery_and_pharmacy,1.3
09003,2020-03-02,Hartford,CT,gps_parks,8
09003,2020-03-02,Hartford,CT,gps_transit_stations,4.4
09003,2020-03-02,Hartford,CT,gps_workplaces,2.4
09003,2020-03-02,Hartford,CT,gps_residential,-0.6
09003,2020-03-02,Hartford,CT,gps_away_from_home,1
09005,2020-03-02,Litchfield,CT,gps_retail_and_recreation,1.7
09005,2020-03-02,Litchfield,CT,gps_grocery_and_pharmacy,-0.6
09005,2020-03-02,Litchfield,CT,gps_parks,6.1
09005,2020-03-02,Litchfield,CT,gps_transit_stations,NA
09005,2020-03-02,Litchfield,CT,gps_workplaces,2.9
09005,2020-03-02,Litchfield,CT,gps_residential,-0.4
09005,2020-03-02,Litchfield,CT,gps_away_from_home,0.7
09009,2020-03-02,New Haven,CT,gps_retail_and_recreation,6.9
09009,2020-03-02,New Haven,CT,gps_grocery_and_pharmacy,4.6
09009,2020-03-02,New Haven,CT,gps_parks,8.4
09009,2020-03-02,New Haven,CT,gps_transit_stations,6.4
09009,2020-03-02,New Haven,CT,gps_workplaces,2.7
09009,2020-03-02,New Haven,CT,gps_residential,-0.9
09009,2020-03-02,New Haven,CT,gps_away_from_home,1.3
34003,2020-03-02,Bergen,NJ,gps_retail_and_recreation,0.7
34003,2020-03-02,Bergen,NJ,gps_grocery_and_pharmacy,2.1
34003,2020-03-02,Bergen,NJ,gps_parks,12.7
34003,2020-03-02,Bergen,NJ,gps_transit_stations,1.6
34003,2020-03-02,Bergen,NJ,gps_workplaces,2.9
34003,2020-03-02,Bergen,NJ,gps_residential,-0.1
34003,2020-03-02,Bergen,NJ,gps_away_from_home,0.2
34017,2020-03-02,Hudson,NJ,gps_retail_and_recreation,5
34017,2020-03-02,Hudson,NJ,gps_grocery_and_pharmacy,1.1
34017,2020-03-02,Hudson,NJ,gps_parks,-0.6
34017,2020-03-02,Hudson,NJ,gps_transit_stations,0.9
34017,2020-03-02,Hudson,NJ,gps_workplaces,2.3
34017,2020-03-02,Hudson,NJ,gps_residential,0
34017,2020-03-02,Hudson,NJ,gps_away_from_home,0.1
34025,2020-03-02,Monmouth,NJ,gps_retail_and_recreation,5.4
34025,2020-03-02,Monmouth,NJ,gps_grocery_and_pharmacy,-0.7
34025,2020-03-02,Monmouth,NJ,gps_parks,13.6
34025,2020-03-02,Monmouth,NJ,gps_transit_stations,4.7
34025,2020-03-02,Monmouth,NJ,gps_workplaces,2.7
34025,2020-03-02,Monmouth,NJ,gps_residential,-0.4
34025,2020-03-02,Monmouth,NJ,gps_away_from_home,0.8
34027,2020-03-02,Morris,NJ,gps_retail_and_recreation,1.9
34027,2020-03-02,Morris,NJ,gps_grocery_and_pharmacy,2
34027,2020-03-02,Morris,NJ,gps_parks,8.4
34027,2020-03-02,Morris,NJ,gps_transit_stations,-0.9
34027,2020-03-02,Morris,NJ,gps_workplaces,2.3
34027,2020-03-02,Morris,NJ,gps_residential,-0.3
34027,2020-03-02,Morris,NJ,gps_away_from_home,0.4
36059,2020-03-02,Nassau,NY,gps_retail_and_recreation,3.1
36059,2020-03-02,Nassau,NY,gps_grocery_and_pharmacy,2
36059,2020-03-02,Nassau,NY,gps_parks,4.9
36059,2020-03-02,Nassau,NY,gps_transit_stations,-6.3
36059,2020-03-02,Nassau,NY,gps_workplaces,3.7
36059,2020-03-02,Nassau,NY,gps_residential,-0.3
36059,2020-03-02,Nassau,NY,gps_away_from_home,0.4
36103,2020-03-02,Suffolk,NY,gps_retail_and_recreation,1.4
36103,2020-03-02,Suffolk,NY,gps_grocery_and_pharmacy,1.7
36103,2020-03-02,Suffolk,NY,gps_parks,6
36103,2020-03-02,Suffolk,NY,gps_transit_stations,0
36103,2020-03-02,Suffolk,NY,gps_workplaces,3.7
36103,2020-03-02,Suffolk,NY,gps_residential,-0.3
36103,2020-03-02,Suffolk,NY,gps_away_from_home,0.4
36119,2020-03-02,Westchester,NY,gps_retail_and_recreation,3.4
36119,2020-03-02,Westchester,NY,gps_grocery_and_pharmacy,-2.3
36119,2020-03-02,Westchester,NY,gps_parks,7
36119,2020-03-02,Westchester,NY,gps_transit_stations,0.1
36119,2020-03-02,Westchester,NY,gps_workplaces,2.6
36119,2020-03-02,Westchester,NY,gps_residential,-0.3
36119,2020-03-02,Westchester,NY,gps_away_from_home,0.4
09001,2020-03-03,Fairfield,CT,gps_retail_and_recreation,3.1
09001,2020-03-03,Fairfield,CT,gps_grocery_and_pharmacy,2.4
09001,2020-03-03,Fairfield,CT,gps_parks,14.3
09001,2020-03-03,Fairfield,CT,gps_transit_stations,3
09001,2020-03-03,Fairfield,CT,gps_workplaces,2
09001,2020-03-03,Fairfield,CT,gps_residential,-0.6
09001,2020-03-03,Fairfield,CT,gps_away_from_home,0.9
09003,2020-03-03,Hartford,CT,gps_retail_and_recreation,8.4
09003,2020-03-03,Hartford,CT,gps_grocery_and_pharmacy,3
09003,2020-03-03,Hartford,CT,gps_parks,10.3
09003,2020-03-03,Hartford,CT,gps_transit_stations,4.9
09003,2020-03-03,Hartford,CT,gps_workplaces,2.4
09003,2020-03-03,Hartford,CT,gps_residential,-0.7
09003,2020-03-03,Hartford,CT,gps_away_from_home,1.1
09005,2020-03-03,Litchfield,CT,gps_retail_and_recreation,2.6
09005,2020-03-03,Litchfield,CT,gps_grocery_and_pharmacy,1.4
09005,2020-03-03,Litchfield,CT,gps_parks,7.4
09005,2020-03-03,Litchfield,CT,gps_transit_stations,NA
09005,2020-03-03,Litchfield,CT,gps_workplaces,3.1
09005,2020-03-03,Litchfield,CT,gps_residential,-0.6
09005,2020-03-03,Litchfield,CT,gps_away_from_home,0.9
09009,2020-03-03,New Haven,CT,gps_retail_and_recreation,8.1
09009,2020-03-03,New Haven,CT,gps_grocery_and_pharmacy,6.3
09009,2020-03-03,New Haven,CT,gps_parks,10
09009,2020-03-03,New Haven,CT,gps_transit_stations,8.3
09009,2020-03-03,New Haven,CT,gps_workplaces,2.7
09009,2020-03-03,New Haven,CT,gps_residential,-1
09009,2020-03-03,New Haven,CT,gps_away_from_home,1.4
34003,2020-03-03,Bergen,NJ,gps_retail_and_recreation,1
34003,2020-03-03,Bergen,NJ,gps_grocery_and_pharmacy,3.4
34003,2020-03-03,Bergen,NJ,gps_parks,15.6
34003,2020-03-03,Bergen,NJ,gps_transit_stations,1.7
34003,2020-03-03,Bergen,NJ,gps_workplaces,2.9
34003,2020-03-03,Bergen,NJ,gps_residential,-0.1
34003,2020-03-03,Bergen,NJ,gps_away_from_home,0.2
34017,2020-03-03,Hudson,NJ,gps_retail_and_recreation,5.9
34017,2020-03-03,Hudson,NJ,gps_grocery_and_pharmacy,2.9
34017,2020-03-03,Hudson,NJ,gps_parks,0.1
34017,2020-03-03,Hudson,NJ,gps_transit_stations,1.4
34017,2020-03-03,Hudson,NJ,gps_workplaces,2.3
34017,2020-03-03,Hudson,NJ,gps_residential,0
34017,2020-03-03,Hudson,NJ,gps_away_from_home,0.1
34025,2020-03-03,Monmouth,NJ,gps_retail_and_recreation,6.3
34025,2020-03-03,Monmouth,NJ,gps_grocery_and_pharmacy,0.3
34025,2020-03-03,Monmouth,NJ,gps_parks,16.7
34025,2020-03-03,Monmouth,NJ,gps_transit_stations,4.9
34025,2020-03-03,Monmouth,NJ,gps_workplaces,2.9
34025,2020-03-03,Monmouth,NJ,gps_residential,-0.6
34025,2020-03-03,Monmouth,NJ,gps_away_from_home,1
34027,2020-03-03,Morris,NJ,gps_retail_and_recreation,2.3
34027,2020-03-03,Morris,NJ,gps_grocery_and_pharmacy,2.9
34027,2020-03-03,Morris,NJ,gps_parks,8.9
34027,2020-03-03,Morris,NJ,gps_transit_stations,-0.3
34027,2020-03-03,Morris,NJ,gps_workplaces,2.3
34027,2020-03-03,Morris,NJ,gps_residential,-0.3
34027,2020-03-03,Morris,NJ,gps_away_from_home,0.4
36059,2020-03-03,Nassau,NY,gps_retail_and_recreation,3.7
36059,2020-03-03,Nassau,NY,gps_grocery_and_pharmacy,3
36059,2020-03-03,Nassau,NY,gps_parks,5
36059,2020-03-03,Nassau,NY,gps_transit_stations,-4.7
36059,2020-03-03,Nassau,NY,gps_workplaces,3.7
36059,2020-03-03,Nassau,NY,gps_residential,-0.3
36059,2020-03-03,Nassau,NY,gps_away_from_home,0.4
36103,2020-03-03,Suffolk,NY,gps_retail_and_recreation,1.9
36103,2020-03-03,Suffolk,NY,gps_grocery_and_pharmacy,2.4
36103,2020-03-03,Suffolk,NY,gps_parks,8.6
36103,2020-03-03,Suffolk,NY,gps_transit_stations,0.6
36103,2020-03-03,Suffolk,NY,gps_workplaces,3.7
36103,2020-03-03,Suffolk,NY,gps_residential,-0.3
36103,2020-03-03,Suffolk,NY,gps_away_from_home,0.4
36119,2020-03-03,Westchester,NY,gps_retail_and_recreation,4.3
36119,2020-03-03,Westchester,NY,gps_grocery_and_pharmacy,-1.1
36119,2020-03-03,Westchester,NY,gps_parks,8.9
36119,2020-03-03,Westchester,NY,gps_transit_stations,0.1
36119,2020-03-03,Westchester,NY,gps_workplaces,2.6
36119,2020-03-03,Westchester,NY,gps_residential,-0.3
36119,2020-03-03,Westchester,NY,gps_away_from_home,0.4
09001,2020-03-04,Fairfield,CT,gps_retail_and_recreation,3.4
09001,2020-03-04,Fairfield,CT,gps_grocery_and_pharmacy,3.4
09001,2020-03-04,Fairfield,CT,gps_parks,18.4
09001,2020-03-04,Fairfield,CT,gps_transit_stations,2.6
09001,2020-03-04,Fairfield,CT,gps_workplaces,2.1
09001,2020-03-04,Fairfield,CT,gps_residential,-0.7
09001,2020-03-04,Fairfield,CT,gps_away_from_home,1
09003,2020-03-04,Hartford,CT,gps_retail_and_recreation,8.4
09003,2020-03-04,Hartford,CT,gps_grocery_and_pharmacy,4
09003,2020-03-04,Hartford,CT,gps_parks,13.6
09003,2020-03-04,Hartford,CT,gps_transit_stations,5.1
09003,2020-03-04,Hartford,CT,gps_workplaces,2.6
09003,2020-03-04,Hartford,CT,gps_residential,-0.9
09003,2020-03-04,Hartford,CT,gps_away_from_home,1.3
09005,2020-03-04,Litchfield,CT,gps_retail_and_recreation,2.7
09005,2020-03-04,Litchfield,CT,gps_grocery_and_pharmacy,2.9
09005,2020-03-04,Litchfield,CT,gps_parks,11.1
09005,2020-03-04,Litchfield,CT,gps_transit_stations,NA
09005,2020-03-04,Litchfield,CT,gps_workplaces,3.3
09005,2020-03-04,Litchfield,CT,gps_residential,-0.6
09005,2020-03-04,Litchfield,CT,gps_away_from_home,0.9
09009,2020-03-04,New Haven,CT,gps_retail_and_recreation,8.4
09009,2020-03-04,New Haven,CT,gps_grocery_and_pharmacy,7.3
09009,2020-03-04,New Haven,CT,gps_parks,12
09009,2020-03-04,New Haven,CT,gps_transit_stations,9.3
09009,2020-03-04,New Haven,CT,gps_workplaces,2.7
09009,2020-03-04,New Haven,CT,gps_residential,-1
09009,2020-03-04,New Haven,CT,gps_away_from_home,1.4
34003,2020-03-04,Bergen,NJ,gps_retail_and_recreation,1.6
34003,2020-03-04,Bergen,NJ,gps_grocery_and_pharmacy,4.6
34003,2020-03-04,Bergen,NJ,gps_parks,21
34003,2020-03-04,Bergen,NJ,gps_transit_stations,1.7
34003,2020-03-04,Bergen,NJ,gps_workplaces,2.9
34003,2020-03-04,Bergen,NJ,gps_residential,-0.1
34003,2020-03-04,Bergen,NJ,gps_away_from_home,0.2
34017,2020-03-04,Hudson,NJ,gps_retail_and_recreation,6.1
34017,2020-03-04,Hudson,NJ,gps_grocery_and_pharmacy,4.1
34017,2020-03-04,Hudson,NJ,gps_parks,4.6
34017,2020-03-04,Hudson,NJ,gps_transit_stations,1.4
34017,2020-03-04,Hudson,NJ,gps_workplaces,2.1
34017,2020-03-04,Hudson,NJ,gps_residential,0
34017,2020-03-04,Hudson,NJ,gps_away_from_home,0.1
34025,2020-03-04,Monmouth,NJ,gps_retail_and_recreation,7
34025,2020-03-04,Monmouth,NJ,gps_grocery_and_pharmacy,0.9
34025,2020-03-04,Monmouth,NJ,gps_parks,23.7
34025,2020-03-04,Monmouth,NJ,gps_transit_stations,5.4
34025,2020-03-04,Monmouth,NJ,gps_workplaces,3
34025,2020-03-04,Monmouth,NJ,gps_residential,-0.7
34025,2020-03-04,Monmouth,NJ,gps_away_from_home,1.1
34027,2020-03-04,Morris,NJ,gps_retail_and_recreation,3
34027,2020-03-04,Morris,NJ,gps_grocery_and_pharmacy,3.9
34027,2020-03-04,Morris,NJ,gps_parks,11.7
34027,2020-03-04,Morris,NJ,gps_transit_stations,-0
34027,2020-03-04,Morris,NJ,gps_workplaces,2.3
34027,2020-03-04,Morris,NJ,gps_residential,-0.3
34027,2020-03-04,Morris,NJ,gps_away_from_home,0.4
36059,2020-03-04,Nassau,NY,gps_retail_and_recreation,4.3
36059,2020-03-04,Nassau,NY,gps_grocery_and_pharmacy,3.7
36059,2020-03-04,Nassau,NY,gps_parks,8.6
36059,2020-03-04,Nassau,NY,gps_transit_stations,-3.9
36059,2020-03-04,Nassau,NY,gps_workplaces,3.6
36059,2020-03-04,Nassau,NY,gps_residential,-0.4
36059,2020-03-04,Nassau,NY,gps_away_from_home,0.6
36103,2020-03-04,Suffolk,NY,gps_retail_and_recreation,2.4
36103,2020-03-04,Suffolk,NY,gps_grocery_and_pharmacy,3.1
36103,2020-03-04,Suffolk,NY,gps_parks,13.3
36103,2020-03-04,Suffolk,NY,gps_transit_stations,1.3
36103,2020-03-04,Suffolk,NY,gps_workplaces,3.9
36103,2020-03-04,Suffolk,NY,gps_residential,-0.4
36103,2020-03-04,Suffolk,NY,gps_away_from_home,0.6
36119,2020-03-04,Westchester,NY,gps_retail_and_recreation,5
36119,2020-03-04,Westchester,NY,gps_grocery_and_pharmacy,0
36119,2020-03-04,Westchester,NY,gps_parks,13.4
36119,2020-03-04,Westchester,NY,gps_transit_stations,0.1
36119,2020-03-04,Westchester,NY,gps_workplaces,2.4
36119,2020-03-04,Westchester,NY,gps_residential,-0.4
36119,2020-03-04,Westchester,NY,gps_away_from_home,0.6
09001,2020-03-05,Fairfield,CT,gps_retail_and_recreation,4
09001,2020-03-05,Fairfield,CT,gps_grocery_and_pharmacy,4.6
09001,2020-03-05,Fairfield,CT,gps_parks,21.7
09001,2020-03-05,Fairfield,CT,gps_transit_stations,2.6
09001,2020-03-05,Fairfield,CT,gps_workplaces,2.1
09001,2020-03-05,Fairfield,CT,gps_residential,-0.9
09001,2020-03-05,Fairfield,CT,gps_away_from_home,1.1
09003,2020-03-05,Hartford,CT,gps_retail_and_recreation,8.9
09003,2020-03-05,Hartford,CT,gps_grocery_and_pharmacy,5.1
09003,2020-03-05,Hartford,CT,gps_parks,17.9
09003,2020-03-05,Hartford,CT,gps_transit_stations,5.1
09003,2020-03-05,Hartford,CT,gps_workplaces,2.7
09003,2020-03-05,Hartford,CT,gps_residential,-1
09003,2020-03-05,Hartford,CT,gps_away_from_home,1.4
09005,2020-03-05,Litchfield,CT,gps_retail_and_recreation,3.3
09005,2020-03-05,Litchfield,CT,gps_grocery_and_pharmacy,4.4
09005,2020-03-05,Litchfield,CT,gps_parks,17.9
09005,2020-03-05,Litchfield,CT,gps_transit_stations,NA
09005,2020-03-05,Litchfield,CT,gps_workplaces,3.4
09005,2020-03-05,Litchfield,CT,gps_residential,-0.7
09005,2020-03-05,Litchfield,CT,gps_away_from_home,1
09009,2020-03-05,New Haven,CT,gps_retail_and_recreation,8.9
09009,2020-03-05,New Haven,CT,gps_grocery_and_pharmacy,8.1
09009,2020-03-05,New Haven,CT,gps_parks,15.3
09009,2020-03-05,New Haven,CT,gps_transit_stations,10
09009,2020-03-05,New Haven,CT,gps_workplaces,2.7
09009,2020-03-05,New Haven,CT,gps_residential,-1.1
09009,2020-03-05,New Haven,CT,gps_away_from_home,1.5
34003,2020-03-05,Bergen,NJ,gps_retail_and_recreation,2.1
34003,2020-03-05,Bergen,NJ,gps_grocery_and_pharmacy,6.7
34003,2020-03-05,Bergen,NJ,gps_parks,27
34003,2020-03-05,Bergen,NJ,gps_transit_stations,2.1
34003,2020-03-05,Bergen,NJ,gps_workplaces,2.7
34003,2020-03-05,Bergen,NJ,gps_residential,-0.1
34003,2020-03-05,Bergen,NJ,gps_away_from_home,0.2
34017,2020-03-05,Hudson,NJ,gps_retail_and_recreation,7
34017,2020-03-05,Hudson,NJ,gps_grocery_and_pharmacy,6.1
34017,2020-03-05,Hudson,NJ,gps_parks,9.4
34017,2020-03-05,Hudson,NJ,gps_transit_stations,1.9
34017,2020-03-05,Hudson,NJ,gps_workplaces,2
34017,2020-03-05,Hudson,NJ,gps_residential,0
34017,2020-03-05,Hudson,NJ,gps_away_from_home,0.1
34025,2020-03-05,Monmouth,NJ,gps_retail_and_recreation,7.7
34025,2020-03-05,Monmouth,NJ,gps_grocery_and_pharmacy,1.6
34025,2020-03-05,Monmouth,NJ,gps_parks,29.6
34025,2020-03-05,Monmouth,NJ,gps_transit_stations,5
34025,2020-03-05,Monmouth,NJ,gps_workplaces,3
34025,2020-03-05,Monmouth,NJ,gps_residential,-0.9
34025,2020-03-05,Monmouth,NJ,gps_away_from_home,1.3
34027,2020-03-05,Morris,NJ,gps_retail_and_recreation,3.6
34027,2020-03-05,Morris,NJ,gps_grocery_and_pharmacy,5.1
34027,2020-03-05,Morris,NJ,gps_parks,16.3
34027,2020-03-05,Morris,NJ,gps_transit_stations,1
34027,2020-03-05,Morris,NJ,gps_workplaces,2.3
34027,2020-03-05,Morris,NJ,gps_residential,-0.4
34027,2020-03-05,Morris,NJ,gps_away_from_home,0.6
36059,2020-03-05,Nassau,NY,gps_retail_and_recreation,4.9
36059,2020-03-05,Nassau,NY,gps_grocery_and_pharmacy,4.6
36059,2020-03-05,Nassau,NY,gps_parks,12.6
36059,2020-03-05,Nassau,NY,gps_transit_stations,-3.4
36059,2020-03-05,Nassau,NY,gps_workplaces,3.6
36059,2020-03-05,Nassau,NY,gps_residential,-0.4
36059,2020-03-05,Nassau,NY,gps_away_from_home,0.6
36103,2020-03-05,Suffolk,NY,gps_retail_and_recreation,3
36103,2020-03-05,Suffolk,NY,gps_grocery_and_pharmacy,3.9
36103,2020-03-05,Suffolk,NY,gps_parks,18.7
36103,2020-03-05,Suffolk,NY,gps_transit_stations,1.6
36103,2020-03-05,Suffolk,NY,gps_workplaces,4
36103,2020-03-05,Suffolk,NY,gps_residential,-0.6
36103,2020-03-05,Suffolk,NY,gps_away_from_home,0.7
36119,2020-03-05,Westchester,NY,gps_retail_and_recreation,5.6
36119,2020-03-05,Westchester,NY,gps_grocery_and_pharmacy,1.3
36119,2020-03-05,Westchester,NY,gps_parks,16.4
36119,2020-03-05,Westchester,NY,gps_transit_stations,0
36119,2020-03-05,Westchester,NY,gps_workplaces,2.3
36119,2020-03-05,Westchester,NY,gps_residential,-0.4
36119,2020-03-05,Westchester,NY,gps_away_from_home,0.6
09001,2020-03-06,Fairfield,CT,gps_retail_and_recreation,3.9
09001,2020-03-06,Fairfield,CT,gps_grocery_and_pharmacy,5
09001,2020-03-06,Fairfield,CT,gps_parks,21.3
09001,2020-03-06,Fairfield,CT,gps_transit_stations,2.3
09001,2020-03-06,Fairfield,CT,gps_workplaces,1.9
09001,2020-03-06,Fairfield,CT,gps_residential,-0.7
09001,2020-03-06,Fairfield,CT,gps_away_from_home,1
09003,2020-03-06,Hartford,CT,gps_retail_and_recreation,8.3
09003,2020-03-06,Hartford,CT,gps_grocery_and_pharmacy,5.6
09003,2020-03-06,Hartford,CT,gps_parks,18.4
09003,2020-03-06,Hartford,CT,gps_transit_stations,4.6
09003,2020-03-06,Hartford,CT,gps_workplaces,2.7
09003,2020-03-06,Hartford,CT,gps_residential,-1
09003,2020-03-06,Hartford,CT,gps_away_from_home,1.4
09005,2020-03-06,Litchfield,CT,gps_retail_and_recreation,3.7
09005,2020-03-06,Litchfield,CT,gps_grocery_and_pharmacy,4.7
09005,2020-03-06,Litchfield,CT,gps_parks,16.7
09005,2020-03-06,Litchfield,CT,gps_transit_stations,NA
09005,2020-03-06,Litchfield,CT,gps_workplaces,3.3
09005,2020-03-06,Litchfield,CT,gps_residential,-0.6
09005,2020-03-06,Litchfield,CT,gps_away_from_home,0.9
09009,2020-03-06,New Haven,CT,gps_retail_and_recreation,8.6
